,r,x,y,p,pno,tno,per,perType,actionType,actionNumber,previousAction,subType,player,shirtNumber,season,team_name
2658,0,17.780000686646,48.590000152588,3,3,2,2,REGULAR,2pt,252,,floatingjumpshot,A. Hill,5,2022,Guelph Nighthawks
2659,0,4.210000038147,3.9500000476837,4,4,2,2,REGULAR,3pt,258,,jumpshot,C. Barber,3,2022,Guelph Nighthawks
2660,0,9.0500001907349,2.8199999332428,10,10,2,2,REGULAR,3pt,264,,jumpshot,S. Miller-Moore,1,2022,Guelph Nighthawks
2661,0,5.9299998283386,20.059999465942,4,4,2,2,REGULAR,2pt,268,,stepbackjumpshot,C. Barber,3,2022,Guelph Nighthawks
2662,1,8.4200000762939,62.709999084473,10,10,2,2,REGULAR,2pt,313,,turnaroundjumpshot,S. Miller-Moore,1,2022,Guelph Nighthawks
2663,1,5.6199998855591,45.759998321533,13,13,2,2,REGULAR,2pt,319,,drivinglayup,G. Bezhanishvili,13,2022,Guelph Nighthawks
2664,0,17.780000686646,91.809997558594,14,14,2,2,REGULAR,3pt,323,,jumpshot,M. Calloo,14,2022,Guelph Nighthawks
2665,0,28.239999771118,75.709999084473,14,14,2,2,REGULAR,3pt,325,,jumpshot,M. Calloo,14,2022,Guelph Nighthawks
2666,1,7.0199999809265,55.369998931885,14,14,2,2,REGULAR,2pt,330,,layup,M. Calloo,14,2022,Guelph Nighthawks
2667,0,17.319999694824,92.940002441406,14,14,2,2,REGULAR,3pt,350,,jumpshot,M. Calloo,14,2022,Guelph Nighthawks
2668,1,22.620000839233,12.710000038147,6,6,2,2,REGULAR,3pt,354,,jumpshot,S. Smith,22,2022,Guelph Nighthawks
2669,0,5.6199998855591,60.729999542236,10,10,2,2,REGULAR,2pt,439,,dunk,S. Miller-Moore,1,2022,Guelph Nighthawks
2670,1,95.790000915527,42.659999847412,13,13,2,3,REGULAR,2pt,464,,drivinglayup,G. Bezhanishvili,13,2022,Guelph Nighthawks
2671,0,93.449996948242,63.279998779297,3,3,2,3,REGULAR,2pt,475,,drivinglayup,A. Hill,5,2022,Guelph Nighthawks
2672,0,92.040000915527,69.209999084473,13,13,2,3,REGULAR,2pt,499,,jumpshot,G. Bezhanishvili,13,2022,Guelph Nighthawks
2673,1,80.5,32.490001678467,4,4,2,3,REGULAR,2pt,524,,jumpshot,C. Barber,3,2022,Guelph Nighthawks
2674,0,95.319999694824,40.959999084473,6,6,2,3,REGULAR,2pt,527,,drivinglayup,S. Smith,22,2022,Guelph Nighthawks
2675,0,95.160003662109,3.6700000762939,4,4,2,3,REGULAR,3pt,532,,jumpshot,C. Barber,3,2022,Guelph Nighthawks
2676,0,94.849998474121,49.150001525879,3,3,2,3,REGULAR,2pt,552,,drivinglayup,A. Hill,5,2022,Guelph Nighthawks
2677,1,95.01000213623,95.76000213623,14,14,2,3,REGULAR,3pt,581,,jumpshot,M. Calloo,14,2022,Guelph Nighthawks
2678,1,88.769996643066,63.560001373291,3,3,2,3,REGULAR,2pt,605,,hookshot,A. Hill,5,2022,Guelph Nighthawks
2679,0,69.269996643066,25.420000076294,13,13,2,3,REGULAR,3pt,616,,jumpshot,G. Bezhanishvili,13,2022,Guelph Nighthawks
2680,1,92.360000610352,56.209999084473,14,14,2,3,REGULAR,2pt,618,,layup,M. Calloo,14,2022,Guelph Nighthawks
2681,0,74.730003356934,85.029998779297,4,4,2,3,REGULAR,3pt,622,,pullupjumpshot,C. Barber,3,2022,Guelph Nighthawks
2682,0,93.919998168945,45.479999542236,3,3,2,3,REGULAR,2pt,624,,layup,A. Hill,5,2022,Guelph Nighthawks
2683,1,94.0,50.0,10,10,2,3,REGULAR,2pt,626,,layup,S. Miller-Moore,1,2022,Guelph Nighthawks
2684,1,88.610000610352,73.449996948242,4,4,2,3,REGULAR,2pt,635,,stepbackjumpshot,C. Barber,3,2022,Guelph Nighthawks
2685,0,92.360000610352,59.889999389648,4,4,2,3,REGULAR,2pt,650,,layup,C. Barber,3,2022,Guelph Nighthawks
2686,0,77.069999694824,35.310001373291,4,4,2,3,REGULAR,2pt,675,,pullupjumpshot,C. Barber,3,2022,Guelph Nighthawks
2687,0,96.569999694824,41.810001373291,4,4,2,3,REGULAR,2pt,713,,drivinglayup,C. Barber,3,2022,Guelph Nighthawks
2688,1,94.0,50.0,2,2,2,3,REGULAR,2pt,716,,layup,O. Ashaolu,33,2022,Guelph Nighthawks
2689,1,82.839996337891,7.6300001144409,13,13,2,4,REGULAR,3pt,754,,jumpshot,G. Bezhanishvili,13,2022,Guelph Nighthawks
2690,1,85.339996337891,94.629997253418,4,4,2,4,REGULAR,3pt,774,,stepbackjumpshot,C. Barber,3,2022,Guelph Nighthawks
2691,0,68.019996643066,74.01000213623,4,4,2,4,REGULAR,3pt,812,,pullupjumpshot,C. Barber,3,2022,Guelph Nighthawks
2692,0,85.180000305176,54.799999237061,13,13,2,4,REGULAR,2pt,849,,drivinglayup,G. Bezhanishvili,13,2022,Guelph Nighthawks
2693,1,94.069999694824,50.279998779297,10,10,2,4,REGULAR,2pt,853,,alleyoop,S. Miller-Moore,1,2022,Guelph Nighthawks
2694,1,94.540000915527,56.779998779297,10,10,2,4,REGULAR,2pt,870,,drivinglayup,S. Miller-Moore,1,2022,Guelph Nighthawks
2695,0,70.199996948242,78.25,3,3,2,4,REGULAR,3pt,880,,jumpshot,A. Hill,5,2022,Guelph Nighthawks
2696,1,94.849998474121,50.560001373291,10,10,2,4,REGULAR,2pt,912,,dunk,S. Miller-Moore,1,2022,Guelph Nighthawks
2697,0,67.389999389648,79.940002441406,13,13,2,4,REGULAR,3pt,915,,jumpshot,G. Bezhanishvili,13,2022,Guelph Nighthawks
2698,0,73.319999694824,85.589996337891,3,3,2,4,REGULAR,3pt,925,,jumpshot,A. Hill,5,2022,Guelph Nighthawks
2699,0,90.800003051758,96.610000610352,3,3,2,4,REGULAR,3pt,931,,jumpshot,A. Hill,5,2022,Guelph Nighthawks
2700,0,69.889999389648,69.769996643066,3,3,2,4,REGULAR,3pt,933,,jumpshot,A. Hill,5,2022,Guelph Nighthawks
2701,1,94.069999694824,24.579999923706,8,8,1,1,REGULAR,2pt,10,,jumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2702,1,91.730003356934,59.889999389648,2,2,1,1,REGULAR,2pt,14,,drivinglayup,M. Klassen,3,2022,Fraser Valley Bandits
2703,0,89.080001831055,42.659999847412,8,8,1,1,REGULAR,2pt,21,,drivinglayup,B. Gilbeck,32,2022,Fraser Valley Bandits
2704,1,73.01000213623,16.10000038147,12,12,1,1,REGULAR,3pt,27,,jumpshot,M. Esho,8,2022,Fraser Valley Bandits
2705,0,84.23999786377,5.9299998283386,2,2,1,1,REGULAR,3pt,32,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2706,0,95.160003662109,43.790000915527,13,13,1,1,REGULAR,2pt,36,,drivinglayup,S. Gibson,9,2022,Fraser Valley Bandits
2707,0,70.51000213623,88.139999389648,13,13,1,1,REGULAR,3pt,41,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2708,0,91.580001831055,37.569999694824,8,8,1,1,REGULAR,2pt,50,,jumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2709,1,94.540000915527,63.560001373291,8,8,1,1,REGULAR,2pt,55,,layup,B. Gilbeck,32,2022,Fraser Valley Bandits
2710,1,67.080001831055,72.029998779297,12,12,1,1,REGULAR,3pt,58,,jumpshot,M. Esho,8,2022,Fraser Valley Bandits
2711,1,72.540000915527,78.25,13,13,1,1,REGULAR,3pt,62,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2712,1,84.709999084473,97.180000305176,2,2,1,1,REGULAR,3pt,83,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2713,1,92.980003356934,48.310001373291,7,7,1,1,REGULAR,2pt,90,,drivinglayup,M. Duvivier,11,2022,Fraser Valley Bandits
2714,0,87.680000305176,5.9299998283386,2,2,1,1,REGULAR,3pt,94,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2715,0,76.910003662109,14.409999847412,7,7,1,1,REGULAR,3pt,108,,jumpshot,M. Duvivier,11,2022,Fraser Valley Bandits
2716,1,78.319999694824,36.439998626709,7,7,1,1,REGULAR,2pt,113,,jumpshot,M. Duvivier,11,2022,Fraser Valley Bandits
2717,0,93.919998168945,37.290000915527,14,14,1,1,REGULAR,2pt,119,,turnaroundjumpshot,J. Karnik,15,2022,Fraser Valley Bandits
2718,0,94.0,50.0,14,14,1,1,REGULAR,2pt,121,,layup,J. Karnik,15,2022,Fraser Valley Bandits
2719,1,75.819999694824,89.550003051758,13,13,1,1,REGULAR,3pt,129,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2720,0,86.430000305176,57.909999847412,14,14,1,1,REGULAR,2pt,133,,drivinglayup,J. Karnik,15,2022,Fraser Valley Bandits
2721,0,63.959999084473,52.259998321533,1,1,1,2,REGULAR,3pt,147,,jumpshot,A. Campbell,6,2022,Fraser Valley Bandits
2722,0,80.809997558594,51.979999542236,6,6,1,2,REGULAR,2pt,157,,jumpshot,J. Newby,1,2022,Fraser Valley Bandits
2723,0,68.639999389648,28.25,6,6,1,2,REGULAR,3pt,159,,jumpshot,J. Newby,1,2022,Fraser Valley Bandits
2724,0,94.0,50.0,8,8,1,2,REGULAR,2pt,161,,layup,B. Gilbeck,32,2022,Fraser Valley Bandits
2725,0,71.449996948242,27.969999313354,14,14,1,2,REGULAR,3pt,165,,jumpshot,J. Karnik,15,2022,Fraser Valley Bandits
2726,0,73.319999694824,35.590000152588,2,2,1,2,REGULAR,2pt,176,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2727,0,87.360000610352,42.369998931885,1,1,1,2,REGULAR,2pt,210,,drivinglayup,A. Campbell,6,2022,Fraser Valley Bandits
2728,0,79.879997253418,51.689998626709,8,8,1,2,REGULAR,2pt,212,,jumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2729,1,68.019996643066,79.099998474121,2,2,1,2,REGULAR,3pt,216,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2730,0,92.819999694824,97.73999786377,12,12,1,2,REGULAR,3pt,220,,jumpshot,M. Esho,8,2022,Fraser Valley Bandits
2731,0,79.099998474121,42.939998626709,2,2,1,2,REGULAR,2pt,222,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2732,1,87.98999786377,29.940000534058,8,8,1,2,REGULAR,2pt,240,,turnaroundjumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2733,0,74.410003662109,54.240001678467,12,12,1,2,REGULAR,2pt,250,,jumpshot,M. Esho,8,2022,Fraser Valley Bandits
2734,1,89.389999389648,51.409999847412,12,12,1,2,REGULAR,2pt,254,,drivinglayup,M. Esho,8,2022,Fraser Valley Bandits
2735,0,73.01000213623,83.900001525879,13,13,1,2,REGULAR,3pt,263,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2736,1,94.379997253418,25.139999389648,13,13,1,2,REGULAR,2pt,293,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2737,0,78.160003662109,63.560001373291,14,14,1,2,REGULAR,2pt,316,,jumpshot,J. Karnik,15,2022,Fraser Valley Bandits
2738,1,9.0500001907349,50.849998474121,8,8,1,3,REGULAR,2pt,387,,hookshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2739,0,11.079999923706,96.050003051758,12,12,1,3,REGULAR,3pt,390,,jumpshot,M. Esho,8,2022,Fraser Valley Bandits
2740,1,7.0199999809265,53.950000762939,8,8,1,3,REGULAR,2pt,394,,dunk,B. Gilbeck,32,2022,Fraser Valley Bandits
2741,0,9.3599996566772,71.190002441406,2,2,1,3,REGULAR,2pt,418,,fadeaway,M. Klassen,3,2022,Fraser Valley Bandits
2742,0,23.39999961853,89.269996643066,8,8,1,3,REGULAR,3pt,422,,jumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2743,0,20.440000534058,91.809997558594,2,2,1,3,REGULAR,3pt,428,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2744,0,20.75,89.830001831055,13,13,1,3,REGULAR,3pt,441,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2745,1,18.10000038147,94.349998474121,8,8,1,3,REGULAR,3pt,444,,jumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2746,1,9.1999998092651,55.080001831055,12,12,1,3,REGULAR,2pt,448,,drivinglayup,M. Esho,8,2022,Fraser Valley Bandits
2747,1,28.549999237061,77.680000305176,7,7,1,3,REGULAR,3pt,464,,jumpshot,M. Duvivier,11,2022,Fraser Valley Bandits
2748,0,14.510000228882,56.5,7,7,1,3,REGULAR,2pt,468,,drivinglayup,M. Duvivier,11,2022,Fraser Valley Bandits
2749,1,13.880000114441,49.720001220703,2,2,1,3,REGULAR,2pt,478,,drivinglayup,M. Klassen,3,2022,Fraser Valley Bandits
2750,1,27.459999084473,86.440002441406,13,13,1,3,REGULAR,3pt,507,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2751,1,32.610000610352,44.069999694824,8,8,1,3,REGULAR,3pt,510,,jumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2752,1,21.370000839233,11.579999923706,1,1,1,3,REGULAR,3pt,532,,jumpshot,A. Campbell,6,2022,Fraser Valley Bandits
2753,0,8.1099996566772,51.979999542236,1,1,1,3,REGULAR,2pt,538,,drivinglayup,A. Campbell,6,2022,Fraser Valley Bandits
2754,0,9.5200004577637,48.310001373291,13,13,1,3,REGULAR,2pt,540,,drivinglayup,S. Gibson,9,2022,Fraser Valley Bandits
2755,0,11.390000343323,55.369998931885,7,7,1,4,REGULAR,2pt,563,,drivinglayup,M. Duvivier,11,2022,Fraser Valley Bandits
2756,0,29.170000076294,24.579999923706,2,2,1,4,REGULAR,3pt,573,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2757,0,3.5899999141693,81.069999694824,12,12,1,4,REGULAR,2pt,611,,fadeaway,M. Esho,8,2022,Fraser Valley Bandits
2758,1,7.0199999809265,41.810001373291,2,2,1,4,REGULAR,2pt,623,,turnaroundjumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2759,1,22.0,92.940002441406,1,1,1,4,REGULAR,3pt,632,,jumpshot,A. Campbell,6,2022,Fraser Valley Bandits
2760,0,25.590000152588,18.360000610352,2,2,1,4,REGULAR,3pt,668,,jumpshot,M. Klassen,3,2022,Fraser Valley Bandits
2761,1,27.930000305176,21.190000534058,13,13,1,4,REGULAR,3pt,686,,jumpshot,S. Gibson,9,2022,Fraser Valley Bandits
2762,1,13.569999694824,57.060001373291,8,8,1,4,REGULAR,2pt,794,,jumpshot,B. Gilbeck,32,2022,Fraser Valley Bandits
2763,0,93.449996948242,36.159999847412,4,4,2,1,REGULAR,2pt,11,,layup,Z. Waterman,14,2023,Brampton Honey Badgers
2764,1,87.98999786377,78.25,15,15,2,1,REGULAR,2pt,15,,pullupjumpshot,M. Walker,20,2023,Brampton Honey Badgers
2765,1,85.650001525879,59.889999389648,9,9,2,1,REGULAR,2pt,29,,floatingjumpshot,P. Oduro,8,2023,Brampton Honey Badgers
2766,0,83.309997558594,35.029998779297,15,15,2,1,REGULAR,2pt,32,,jumpshot,M. Walker,20,2023,Brampton Honey Badgers
2767,0,71.449996948242,81.639999389648,15,15,2,1,REGULAR,3pt,36,,jumpshot,M. Walker,20,2023,Brampton Honey Badgers
2768,1,94.379997253418,45.759998321533,9,9,2,1,REGULAR,2pt,40,,layup,P. Oduro,8,2023,Brampton Honey Badgers
2769,0,86.73999786377,21.190000534058,7,7,2,1,REGULAR,2pt,50,,fadeaway,S. Stevenson,17,2023,Brampton Honey Badgers
2770,1,83.150001525879,37.569999694824,9,9,2,1,REGULAR,2pt,54,,turnaroundjumpshot,P. Oduro,8,2023,Brampton Honey Badgers
2771,1,95.160003662109,45.759998321533,3,3,2,1,REGULAR,2pt,58,,drivinglayup,C. John,4,2023,Brampton Honey Badgers
2772,0,72.849998474121,21.75,4,4,2,1,REGULAR,3pt,61,,jumpshot,Z. Waterman,14,2023,Brampton Honey Badgers
2773,0,92.980003356934,38.419998168945,7,7,2,1,REGULAR,2pt,65,,drivinglayup,S. Stevenson,17,2023,Brampton Honey Badgers
2774,0,90.639999389648,29.379999160767,8,8,2,1,REGULAR,2pt,81,,floatingjumpshot,A. Hamilton,30,2023,Brampton Honey Badgers
2775,0,85.339996337891,3.9500000476837,14,14,2,1,REGULAR,3pt,107,,jumpshot,P. Emilien,16,2023,Brampton Honey Badgers
2776,1,73.169998168945,24.860000610352,3,3,2,1,REGULAR,3pt,110,,jumpshot,C. John,4,2023,Brampton Honey Badgers
2777,0,93.139999389648,41.529998779297,8,8,2,1,REGULAR,2pt,113,,layup,A. Hamilton,30,2023,Brampton Honey Badgers
2778,1,68.330001831055,52.540000915527,8,8,2,1,REGULAR,3pt,122,,jumpshot,A. Hamilton,30,2023,Brampton Honey Badgers
2779,1,92.199996948242,53.110000610352,7,7,2,2,REGULAR,2pt,160,,drivinglayup,S. Stevenson,17,2023,Brampton Honey Badgers
2780,0,91.730003356934,30.229999542236,9,9,2,2,REGULAR,2pt,172,,hookshot,P. Oduro,8,2023,Brampton Honey Badgers
2781,1,94.069999694824,44.630001068115,4,4,2,2,REGULAR,2pt,187,,dunk,Z. Waterman,14,2023,Brampton Honey Badgers
2782,0,66.459999084473,38.419998168945,15,15,2,2,REGULAR,3pt,192,,jumpshot,M. Walker,20,2023,Brampton Honey Badgers
2783,1,93.76000213623,41.810001373291,11,11,2,2,REGULAR,2pt,206,,drivinglayup,C. Baker,12,2023,Brampton Honey Badgers
2784,1,91.730003356934,52.259998321533,11,11,2,2,REGULAR,2pt,217,,drivinglayup,C. Baker,12,2023,Brampton Honey Badgers
2785,1,83.309997558594,6.7800002098083,11,11,2,2,REGULAR,3pt,221,,jumpshot,C. Baker,12,2023,Brampton Honey Badgers
2786,1,88.610000610352,61.860000610352,9,9,2,2,REGULAR,2pt,229,,hookshot,P. Oduro,8,2023,Brampton Honey Badgers
2787,0,93.919998168945,45.200000762939,7,7,2,2,REGULAR,2pt,247,,alleyoop,S. Stevenson,17,2023,Brampton Honey Badgers
2788,0,68.639999389648,35.880001068115,4,4,2,2,REGULAR,3pt,260,,jumpshot,Z. Waterman,14,2023,Brampton Honey Badgers
2789,1,93.290000915527,24.860000610352,8,8,2,2,REGULAR,2pt,264,,stepbackjumpshot,A. Hamilton,30,2023,Brampton Honey Badgers
2790,0,93.449996948242,50.849998474121,3,3,2,2,REGULAR,2pt,268,,layup,C. John,4,2023,Brampton Honey Badgers
2791,1,75.040000915527,34.75,3,3,2,2,REGULAR,2pt,273,,pullupjumpshot,C. John,4,2023,Brampton Honey Badgers
2792,0,83.150001525879,51.689998626709,7,7,2,2,REGULAR,2pt,289,,floatingjumpshot,S. Stevenson,17,2023,Brampton Honey Badgers
2793,0,87.680000305176,46.610000610352,15,15,2,2,REGULAR,2pt,299,,layup,M. Walker,20,2023,Brampton Honey Badgers
2794,0,9.5200004577637,63.560001373291,9,9,2,3,REGULAR,2pt,319,,floatingjumpshot,P. Oduro,8,2023,Brampton Honey Badgers
2795,0,6.0799999237061,36.720001220703,11,11,2,3,REGULAR,2pt,323,,layup,C. Baker,12,2023,Brampton Honey Badgers
2796,1,6.0,50.0,7,7,2,3,REGULAR,2pt,325,,layup,S. Stevenson,17,2023,Brampton Honey Badgers
2797,0,32.610000610352,25.709999084473,15,15,2,3,REGULAR,3pt,328,,jumpshot,M. Walker,20,2023,Brampton Honey Badgers
2798,1,23.559999465942,88.699996948242,11,11,2,3,REGULAR,3pt,341,,jumpshot,C. Baker,12,2023,Brampton Honey Badgers
2799,1,16.069999694824,61.020000457764,9,9,2,3,REGULAR,2pt,352,,floatingjumpshot,P. Oduro,8,2023,Brampton Honey Badgers
2800,0,8.8900003433228,22.879999160767,4,4,2,3,REGULAR,2pt,368,,jumpshot,Z. Waterman,14,2023,Brampton Honey Badgers
2801,1,6.710000038147,51.409999847412,7,7,2,3,REGULAR,2pt,373,,layup,S. Stevenson,17,2023,Brampton Honey Badgers
2802,1,5.3000001907349,51.689998626709,7,7,2,3,REGULAR,2pt,381,,drivinglayup,S. Stevenson,17,2023,Brampton Honey Badgers
2803,1,7.960000038147,64.120002746582,3,3,2,3,REGULAR,2pt,386,,floatingjumpshot,C. John,4,2023,Brampton Honey Badgers
2804,0,22.780000686646,59.889999389648,8,8,2,3,REGULAR,2pt,399,,jumpshot,A. Hamilton,30,2023,Brampton Honey Badgers
2805,1,7.6399998664856,58.470001220703,4,4,2,3,REGULAR,2pt,403,,layup,Z. Waterman,14,2023,Brampton Honey Badgers
2806,1,21.370000839233,34.75,4,4,2,3,REGULAR,2pt,423,,jumpshot,Z. Waterman,14,2023,Brampton Honey Badgers
2807,0,19.030000686646,56.5,3,3,2,3,REGULAR,2pt,427,,jumpshot,C. John,4,2023,Brampton Honey Badgers
2808,1,4.210000038147,50.560001373291,7,7,2,3,REGULAR,2pt,440,,drivinglayup,S. Stevenson,17,2023,Brampton Honey Badgers
2809,0,6.4000000953674,58.470001220703,7,7,2,3,REGULAR,2pt,478,,layup,S. Stevenson,17,2023,Brampton Honey Badgers
2810,0,10.300000190735,61.299999237061,11,11,2,4,REGULAR,2pt,493,,layup,C. Baker,12,2023,Brampton Honey Badgers
2811,0,34.790000915527,50.279998779297,11,11,2,4,REGULAR,3pt,503,,jumpshot,C. Baker,12,2023,Brampton Honey Badgers
2812,0,10.300000190735,50.279998779297,7,7,2,4,REGULAR,2pt,507,,drivinglayup,S. Stevenson,17,2023,Brampton Honey Badgers
2813,1,4.5199999809265,42.939998626709,7,7,2,4,REGULAR,2pt,515,,drivinglayup,S. Stevenson,17,2023,Brampton Honey Badgers
2814,1,5.3000001907349,53.669998168945,9,9,2,4,REGULAR,2pt,531,,drivinglayup,P. Oduro,8,2023,Brampton Honey Badgers
2815,1,5.7699999809265,45.479999542236,7,7,2,4,REGULAR,2pt,540,,drivinglayup,S. Stevenson,17,2023,Brampton Honey Badgers
2816,0,32.919998168945,40.400001525879,15,15,2,4,REGULAR,3pt,562,,jumpshot,M. Walker,20,2023,Brampton Honey Badgers
2817,0,34.169998168945,57.909999847412,7,7,2,4,REGULAR,3pt,565,,jumpshot,S. Stevenson,17,2023,Brampton Honey Badgers
2818,0,28.709999084473,84.180000305176,11,11,2,4,REGULAR,3pt,569,,jumpshot,C. Baker,12,2023,Brampton Honey Badgers
2819,0,20.440000534058,38.700000762939,3,3,2,4,REGULAR,2pt,587,,jumpshot,C. John,4,2023,Brampton Honey Badgers
2820,1,6.0,50.0,4,4,2,4,REGULAR,2pt,589,,layup,Z. Waterman,14,2023,Brampton Honey Badgers
2821,0,6.0799999237061,57.909999847412,4,4,2,4,REGULAR,2pt,606,,layup,Z. Waterman,14,2023,Brampton Honey Badgers
2822,1,7.6399998664856,82.769996643066,11,11,2,4,REGULAR,2pt,613,,jumpshot,C. Baker,12,2023,Brampton Honey Badgers
2823,1,4.9899997711182,52.819999694824,4,4,2,4,REGULAR,2pt,616,,layup,Z. Waterman,14,2023,Brampton Honey Badgers
2824,0,32.290000915527,23.450000762939,4,4,2,4,REGULAR,3pt,620,,jumpshot,Z. Waterman,14,2023,Brampton Honey Badgers
2825,0,12.010000228882,40.110000610352,9,9,2,4,REGULAR,2pt,624,,hookshot,P. Oduro,8,2023,Brampton Honey Badgers
2826,0,17.0,46.889999389648,9,9,2,4,REGULAR,2pt,630,,hookshot,P. Oduro,8,2023,Brampton Honey Badgers
2827,1,6.0,50.0,3,3,2,4,REGULAR,2pt,632,,layup,C. John,4,2023,Brampton Honey Badgers
2828,1,6.0799999237061,54.799999237061,11,11,2,4,REGULAR,2pt,635,,drivinglayup,C. Baker,12,2023,Brampton Honey Badgers
2829,0,6.0799999237061,21.190000534058,3,3,1,1,REGULAR,2pt,7,,fadeaway,S. Smith,3,2023,Calgary Surge
2830,0,6.710000038147,55.369998931885,5,5,1,1,REGULAR,2pt,19,,layup,J. Tshimanga,21,2023,Calgary Surge
2831,0,4.6799998283386,3.1099998950958,8,8,1,1,REGULAR,3pt,21,,jumpshot,D. Ejim,30,2023,Calgary Surge
2832,0,3.1199998855591,2.8199999332428,4,4,1,1,REGULAR,3pt,27,,jumpshot,S. Miller-Moore,00,2023,Calgary Surge
2833,0,5.6199998855591,53.950000762939,8,8,1,1,REGULAR,2pt,32,,drivinglayup,D. Ejim,30,2023,Calgary Surge
2834,1,9.3599996566772,51.130001068115,4,4,1,1,REGULAR,2pt,37,,floatingjumpshot,S. Miller-Moore,00,2023,Calgary Surge
2835,0,20.440000534058,40.680000305176,4,4,1,1,REGULAR,2pt,59,,jumpshot,S. Miller-Moore,00,2023,Calgary Surge
2836,1,6.0799999237061,57.060001373291,8,8,1,1,REGULAR,2pt,67,,layup,D. Ejim,30,2023,Calgary Surge
2837,1,7.0199999809265,44.630001068115,9,9,1,1,REGULAR,2pt,72,,drivinglayup,A. Gilder Jr.,6,2023,Calgary Surge
2838,0,20.89999961853,89.550003051758,3,3,1,1,REGULAR,3pt,81,,jumpshot,S. Smith,3,2023,Calgary Surge
2839,0,17.469999313354,60.729999542236,1,1,1,1,REGULAR,2pt,108,,fadeaway,M. Bourcier,24,2023,Calgary Surge
2840,0,6.5500001907349,54.240001678467,4,4,1,1,REGULAR,2pt,134,,drivinglayup,S. Miller-Moore,00,2023,Calgary Surge
2841,1,29.950000762939,28.809999465942,1,1,1,1,REGULAR,3pt,147,,jumpshot,M. Bourcier,24,2023,Calgary Surge
2842,0,8.2700004577637,55.080001831055,1,1,1,1,REGULAR,2pt,162,,drivinglayup,M. Bourcier,24,2023,Calgary Surge
2843,0,4.6799998283386,4.2399997711182,14,14,1,1,REGULAR,3pt,171,,jumpshot,T. Henderson Jr.,15,2023,Calgary Surge
2844,1,5.7699999809265,57.630001068115,14,14,1,1,REGULAR,2pt,175,,jumpshot,T. Henderson Jr.,15,2023,Calgary Surge
2845,0,27.459999084473,80.51000213623,1,1,1,1,REGULAR,3pt,188,,jumpshot,M. Bourcier,24,2023,Calgary Surge
2846,1,13.729999542236,95.76000213623,14,14,1,1,REGULAR,3pt,190,,jumpshot,T. Henderson Jr.,15,2023,Calgary Surge
2847,1,31.670000076294,55.650001525879,14,14,1,2,REGULAR,3pt,232,,jumpshot,T. Henderson Jr.,15,2023,Calgary Surge
2848,1,7.0199999809265,65.819999694824,4,4,1,2,REGULAR,2pt,236,,fadeaway,S. Miller-Moore,00,2023,Calgary Surge
2849,1,6.0,50.0,10,10,1,2,REGULAR,2pt,248,,alleyoop,K. Kelley,35,2023,Calgary Surge
2850,1,5.7699999809265,49.150001525879,9,9,1,2,REGULAR,2pt,253,,drivinglayup,A. Gilder Jr.,6,2023,Calgary Surge
2851,1,4.210000038147,55.650001525879,8,8,1,2,REGULAR,2pt,268,,dunk,D. Ejim,30,2023,Calgary Surge
2852,1,7.0199999809265,55.650001525879,8,8,1,2,REGULAR,2pt,275,,drivinglayup,D. Ejim,30,2023,Calgary Surge
2853,1,5.7699999809265,55.930000305176,5,5,1,2,REGULAR,2pt,286,,layup,J. Tshimanga,21,2023,Calgary Surge
2854,0,8.8900003433228,61.020000457764,10,10,1,2,REGULAR,2pt,306,,alleyoop,K. Kelley,35,2023,Calgary Surge
2855,1,6.4000000953674,48.590000152588,1,1,1,2,REGULAR,2pt,321,,drivinglayup,M. Bourcier,24,2023,Calgary Surge
2856,0,14.659999847412,61.020000457764,4,4,1,2,REGULAR,2pt,323,,floatingjumpshot,S. Miller-Moore,00,2023,Calgary Surge
2857,0,31.829999923706,53.110000610352,14,14,1,2,REGULAR,3pt,330,,jumpshot,T. Henderson Jr.,15,2023,Calgary Surge
